Temperature,Humidity,Air Quality,Light,Loudness
0.30944300259532825,0.39001001860598256,0.0,0.41999999999999993,0.2569593147751606
0.31064084647634255,0.39086875626162876,0.0,0.3800000000000008,0.23554603854389722
0.3112397684168496,0.38814942035208244,0.0,0.3800000000000008,0.30406852248394006
0.31183869035735673,0.38900815800772864,0.0,0.40000000000000036,0.21199143468950749
0.3124376122978639,0.38729068269643624,0.0,0.3800000000000008,0.24411134903640258
0.3100419245358354,0.38729068269643624,0.0,0.41999999999999993,0.22055674518201285
0.31064084647634255,0.38900815800772864,0.0,0.35999999999999943,0.25267665952890794
0.3138350968257136,0.38900815800772864,0.0,0.35999999999999943,0.2162740899357602
0.31443401876622074,0.38643194504079004,0.0,0.35999999999999943,0.2633832976445396
0.31443401876622074,0.38643194504079004,0.0,0.35999999999999943,0.2483940042826553
0.31323617488520655,0.3845713467868899,0.0,0.35999999999999943,0.2612419700214133
0.3124376122978639,0.38557320738514383,0.0,0.35999999999999943,0.28051391862955033
0.31183869035735673,0.3845713467868899,0.0,0.3800000000000008,0.20556745182012848
0.3112397684168496,0.38557320738514383,0.0,0.35999999999999943,0.28479657387580304
0.3100419245358354,0.38643194504079004,0.0,0.35999999999999943,0.2505353319057816
0.31064084647634255,0.38814942035208244,0.0,0.40000000000000036,0.26552462526766596
0.3088440806548212,0.38729068269643624,0.0,0.35999999999999943,0.24625267665952894
0.30564983030545007,0.38643194504079004,0.0,0.35999999999999943,0.24197002141327623
0.30505090836494303,0.38814942035208244,0.0,0.3800000000000008,0.2483940042826553
0.3044519864244359,0.38814942035208244,0.0,0.3800000000000008,0.2505353319057816
0.3032541425434218,0.39001001860598256,0.0,0.40000000000000036,0.2548179871520343
0.30564983030545007,0.39001001860598256,0.0,0.35999999999999943,0.25267665952890794
0.30684767418646436,0.39001001860598256,0.0,0.35999999999999943,0.25910064239828695
0.3062487522459572,0.39001001860598256,0.0,0.3800000000000008,0.2483940042826553
0.3062487522459572,0.39001001860598256,0.0,0.35999999999999943,0.20556745182012848
0.30804551806747843,0.38900815800772864,0.0,0.35999999999999943,0.2483940042826553
0.31183869035735673,0.38814942035208244,0.0,0.3800000000000008,0.21413276231263384
0.31323617488520655,0.38729068269643624,0.0,0.35999999999999943,0.28479657387580304
0.3124376122978639,0.38729068269643624,0.0,0.33999999999999986,0.2762312633832977
0.3112397684168496,0.38814942035208244,0.0,0.35999999999999943,0.2162740899357602
0.31064084647634255,0.38900815800772864,0.0,0.35999999999999943,0.23768736616702357
0.3100419245358354,0.38729068269643624,0.0,0.35999999999999943,0.23768736616702357
0.3100419245358354,0.38729068269643624,0.0,0.33999999999999986,0.25910064239828695
0.30944300259532825,0.38900815800772864,0.0,0.33999999999999986,0.23340471092077092
0.3088440806548212,0.39001001860598256,0.0,0.35999999999999943,0.25267665952890794
0.30505090836494303,0.3917274939172749,0.0,0.35999999999999943,0.2548179871520343
0.30385306448392874,0.3935880921711751,0.0,0.35999999999999943,0.2997858672376874
0.302455579956079,0.3953055674824674,0.0,0.40000000000000036,0.2612419700214133
0.302455579956079,0.39716616573636754,0.0,0.35999999999999943,0.24411134903640258
0.301856658015572,0.39802490339201374,0.0,0.33999999999999986,0.2548179871520343
0.302455579956079,0.39802490339201374,0.0,0.33999999999999986,0.24625267665952894
0.301856658015572,0.39716616573636754,0.0,0.33999999999999986,0.28693790149892934
0.3006588141345577,0.39888364104765994,0.0,0.35999999999999943,0.23340471092077092
0.30005989219405066,0.39716616573636754,0.0,0.3000000000000007,0.2548179871520343
0.29746456378518665,0.39716616573636754,0.0,0.3000000000000007,0.23768736616702357
0.29886204831303637,0.39802490339201374,0.0,0.28000000000000114,0.23768736616702357
0.2980634857256936,0.39888364104765994,0.0,0.3000000000000007,0.27194860813704497
0.29746456378518665,0.39888364104765994,0.0,0.3000000000000007,0.21199143468950749
0.2980634857256936,0.40160297695720626,0.0,0.28000000000000114,0.27194860813704497
0.3006588141345577,0.39988550164591385,0.0,0.28000000000000114,0.31905781584582443
0.29746456378518665,0.39802490339201374,0.0,0.28000000000000114,0.19700214132762311
0.29746456378518665,0.39802490339201374,0.0,0.28000000000000114,0.20342612419700218
0.29886204831303637,0.39802490339201374,0.0,0.28000000000000114,0.23340471092077092
0.2980634857256936,0.39802490339201374,0.0,0.28000000000000114,0.1777301927194861
0.30005989219405066,0.39716616573636754,0.0,0.28000000000000114,0.26980728051391867
0.2980634857256936,0.39802490339201374,0.0,0.2599999999999998,0.2483940042826553
0.29746456378518665,0.39888364104765994,0.0,0.2599999999999998,0.2740899357601713
0.29746456378518665,0.39888364104765994,0.0,0.2599999999999998,0.20770877944325483
0.29746456378518665,0.39802490339201374,0.0,0.2599999999999998,0.2505353319057816
0.2968656418446795,0.39716616573636754,0.0,0.2400000000000002,0.25910064239828695
0.29626671990417247,0.39988550164591385,0.0,0.2599999999999998,0.2826552462526767
0.2968656418446795,0.39888364104765994,0.0,0.2400000000000002,0.29336188436830835
0.29626671990417247,0.40074423930156006,0.0,0.2599999999999998,0.28051391862955033
0.2968656418446795,0.40160297695720626,0.0,0.22000000000000064,0.2997858672376874
0.2956677979636653,0.40160297695720626,0.0,0.22000000000000064,0.20556745182012848
0.2924735476142943,0.40332045226849866,0.0,0.22000000000000064,0.2740899357601713
0.29067678179277295,0.4051810505223987,0.0,0.22000000000000064,0.22698072805139186
0.2900778598522658,0.4060397881780449,0.0,0.2599999999999998,0.2569593147751606
0.28688360950289477,0.40790038643194504,0.0,0.20000000000000107,0.2548179871520343
0.28388899980035925,0.40961786174323744,0.0,0.22000000000000064,0.2505353319057816
0.2788979836294668,0.41147845999713756,0.0,0.2400000000000002,0.22698072805139186
0.2751048113395887,0.4150565335623301,0.0,0.20000000000000107,0.2569593147751606
0.2733080455180675,0.41863460712752254,0.0,0.2400000000000002,0.24625267665952894
0.2739069674585744,0.4213539430370688,0.0,0.20000000000000107,0.2226980728051392
0.27450588939908155,0.42035208243881494,0.0,0.20000000000000107,0.24197002141327623
0.2739069674585744,0.4213539430370688,0.0,0.22000000000000064,0.28693790149892934
0.2739069674585744,0.41949334478316874,0.0,0.20000000000000107,0.28051391862955033
0.27570373328009573,0.42035208243881494,0.0,0.20000000000000107,0.1905781584582441
0.27570373328009573,0.42035208243881494,0.0,0.20000000000000107,0.2098501070663812
0.27690157716111,0.42035208243881494,0.0,0.20000000000000107,0.3019271948608137
0.27690157716111,0.41949334478316874,0.0,0.20000000000000107,0.20770877944325483
0.27750049910161706,0.41949334478316874,0.0,0.17999999999999972,0.29336188436830835
0.27570373328009573,0.41949334478316874,0.0,0.20000000000000107,0.2505353319057816
0.2751048113395887,0.41949334478316874,0.0,0.20000000000000107,0.1905781584582441
0.27570373328009573,0.42035208243881494,0.0,0.20000000000000107,0.24197002141327623
0.2733080455180675,0.41949334478316874,0.0,0.20000000000000107,0.2826552462526767
0.2695148732281892,0.4213539430370688,0.0,0.17999999999999972,0.2226980728051392
0.26691954481932517,0.42307141834836126,0.0,0.17999999999999972,0.28051391862955033
0.265721700938311,0.4275082295691999,0.0,0.20000000000000107,0.2762312633832977
0.2633260131762826,0.4319450407900386,0.0,0.22000000000000064,0.2633832976445396
0.26132960670792565,0.4356662372978389,0.0,0.20000000000000107,0.24197002141327623
0.2601317628269115,0.43910118792042363,0.0,0.17999999999999972,0.24197002141327623
0.2563385905370333,0.44182052382997,0.0,0.22000000000000064,0.20556745182012848
0.2525454182471551,0.44539859739516247,0.0,0.20000000000000107,0.2612419700214133
0.24755440207626273,0.448976670960355,0.0,0.20000000000000107,0.21413276231263384
0.24396087043322007,0.4544153427794475,0.0,0.20000000000000107,0.2226980728051392
0.24016769814334188,0.4588521540002862,0.0,0.17999999999999972,0.24197002141327623
0.23697344779397084,0.463288965221125,0.0,0.20000000000000107,0.2676659528907923
0.23198243162307847,0.4677257764419636,0.0,0.2400000000000002,0.278372591006424
0.22759033739269313,0.4731644482610562,0.0,0.22000000000000064,0.20770877944325483
0.22459572769015762,0.477601259481895,0.0,0.20000000000000107,0.28051391862955033
0.22080255540027943,0.48303993130098755,0.0,0.20000000000000107,0.24197002141327623
0.2176083050509084,0.48661800486618,0.0,0.17999999999999972,0.2505353319057816
0.21461369534837277,0.49105481608701873,0.0,0.2400000000000002,0.23982869379014993
0.2096226791774804,0.49377415199656505,0.0,0.22000000000000064,0.2548179871520343
0.20642842882810936,0.49906970087305,0.0,0.2400000000000002,0.2569593147751606
0.20463166300658803,0.5026477744382425,0.0,0.2400000000000002,0.27194860813704497
0.20203633459772413,0.5053671103477887,0.0,0.20000000000000107,0.2291220556745182
0.19824316230784572,0.5098039215686275,0.0,0.20000000000000107,0.2826552462526767
0.19704531842683165,0.51338199513382,0.0,0.2400000000000002,0.2548179871520343
0.19584747454581747,0.5161013310433662,0.0,0.22000000000000064,0.2291220556745182
0.19405070872429625,0.5188206669529125,0.0,0.20000000000000107,0.23554603854389722
0.19405070872429625,0.5215400028624589,0.0,0.17999999999999972,0.20556745182012848
0.19265322419644632,0.5215400028624589,0.0,0.22000000000000064,0.23340471092077092
0.19265322419644632,0.522398740518105,0.0,0.2400000000000002,0.2548179871520343
0.1934517867837891,0.5232574781737512,0.0,0.20000000000000107,0.19914346895074947
0.19145538031543213,0.5241162158293975,0.0,0.2400000000000002,0.2633832976445396
0.19025753643441795,0.5249749534850436,0.0,0.2400000000000002,0.2569593147751606
0.1882611299660611,0.5286961499928439,0.0,0.22000000000000064,0.2955032119914347
0.18646436414453976,0.5304136253041363,0.0,0.20000000000000107,0.24625267665952894
0.18586544220403273,0.5321311006154286,0.0,0.20000000000000107,0.2740899357601713
0.1840686763825114,0.5331329612136825,0.0,0.20000000000000107,0.2740899357601713
0.18267119185466157,0.536711034778875,0.0,0.22000000000000064,0.22483940042826556
0.18087442603314025,0.5392872477458136,0.0,0.20000000000000107,0.2505353319057816
0.1802755040926332,0.5411478459997138,0.0,0.2400000000000002,0.2740899357601713
0.17827909762427624,0.5430084442536138,0.0,0.2599999999999998,0.23340471092077092
0.17648233180275502,0.5447259195649062,0.0,0.20000000000000107,0.2633832976445396
0.1776801756837692,0.5455846572205525,0.0,0.20000000000000107,0.19486081370449682
0.17588340986224787,0.5474452554744526,0.0,0.2400000000000002,0.3126338329764454
0.17588340986224787,0.5474452554744526,0.0,0.20000000000000107,0.22055674518201285
0.17827909762427624,0.5474452554744526,0.0,0.20000000000000107,0.2612419700214133
0.17708125374326206,0.5464433948761986,0.0,0.22000000000000064,0.25910064239828695
0.17648233180275502,0.5474452554744526,0.0,0.20000000000000107,0.26552462526766596
0.17708125374326206,0.5474452554744526,0.0,0.20000000000000107,0.2997858672376874
0.17528448792174084,0.5474452554744526,0.0,0.22000000000000064,0.278372591006424
0.17528448792174084,0.5474452554744526,0.0,0.20000000000000107,0.24625267665952894
0.17408664404072666,0.551023329039645,0.0,0.20000000000000107,0.2226980728051392
0.17268915951287672,0.5535995420065836,0.0,0.20000000000000107,0.23340471092077092
0.1720902375723697,0.5535995420065836,0.0,0.20000000000000107,0.23340471092077092
0.17149131563186265,0.5546014026048375,0.0,0.22000000000000064,0.3554603854389722
0.17029347175084836,0.5535995420065836,0.0,0.22000000000000064,0.25267665952890794
0.16969454981034132,0.5546014026048375,0.0,0.17999999999999972,0.24197002141327623
0.1682970652824915,0.5554601402604837,0.0,0.22000000000000064,0.24197002141327623
0.16650029946097017,0.5546014026048375,0.0,0.22000000000000064,0.25910064239828695
0.1641046116989418,0.5554601402604837,0.0,0.20000000000000107,0.27194860813704497
0.16210820523058483,0.5590382138256762,0.0,0.2400000000000002,0.23126338329764456
0.16270712717109198,0.563475025046515,0.0,0.2400000000000002,0.2612419700214133
0.16270712717109198,0.565335623300415,0.0,0.20000000000000107,0.2291220556745182
0.1641046116989418,0.5661943609560612,0.0,0.20000000000000107,0.22698072805139186
0.165302455579956,0.5661943609560612,0.0,0.20000000000000107,0.20556745182012848
0.165302455579956,0.5626162873908688,0.0,0.17999999999999972,0.28051391862955033
0.16590137752046313,0.5607556891369686,0.0,0.2400000000000002,0.28051391862955033
0.1670992214014772,0.5607556891369686,0.0,0.22000000000000064,0.23126338329764456
0.16650029946097017,0.5607556891369686,0.0,0.22000000000000064,0.2291220556745182
0.16769814334198435,0.5617575497352225,0.0,0.17999999999999972,0.25267665952890794
0.1670992214014772,0.5617575497352225,0.0,0.22000000000000064,0.2569593147751606
0.16650029946097017,0.5607556891369686,0.0,0.22000000000000064,0.2740899357601713
0.1682970652824915,0.563475025046515,0.0,0.20000000000000107,0.2740899357601713
0.16650029946097017,0.563475025046515,0.0,0.20000000000000107,0.2612419700214133
0.16650029946097017,0.5644768856447688,0.0,0.20000000000000107,0.28051391862955033
0.16590137752046313,0.5644768856447688,0.0,0.20000000000000107,0.2291220556745182
0.1641046116989418,0.5661943609560612,0.0,0.22000000000000064,0.2762312633832977
0.16270712717109198,0.5661943609560612,0.0,0.22000000000000064,0.21841541755888655
0.16270712717109198,0.5679118362673536,0.0,0.17999999999999972,0.29122055674518205
0.16091036134957076,0.5706311721769,0.0,0.17999999999999972,0.2633832976445396
0.16031143940906362,0.5716330327751539,0.0,0.22000000000000064,0.23768736616702357
0.15971251746855658,0.5724917704308,0.0,0.22000000000000064,0.20770877944325483
0.15911359552804943,0.5750679833977386,0.0,0.20000000000000107,0.2291220556745182
0.15711718905969246,0.5769285816516387,0.0,0.20000000000000107,0.22483940042826556
0.15651826711918543,0.5769285816516387,0.0,0.2400000000000002,0.23768736616702357
0.15651826711918543,0.5769285816516387,0.0,0.20000000000000107,0.2548179871520343
0.15651826711918543,0.5769285816516387,0.0,0.22000000000000064,0.26552462526766596
0.15651826711918543,0.577787319307285,0.0,0.20000000000000107,0.28051391862955033
0.15591934517867828,0.5787891799055389,0.0,0.22000000000000064,0.22483940042826556
0.15651826711918543,0.5787891799055389,0.0,0.17999999999999972,0.24625267665952894
0.15591934517867828,0.5769285816516387,0.0,0.17999999999999972,0.17130620985010708
0.15711718905969246,0.5769285816516387,0.0,0.17999999999999972,0.26552462526766596
0.15532042323817125,0.5769285816516387,0.0,0.22000000000000064,0.25910064239828695
0.15532042323817125,0.5760698439959925,0.0,0.17999999999999972,0.23126338329764456
0.1547215012976642,0.577787319307285,0.0,0.20000000000000107,0.2612419700214133
0.1547215012976642,0.579647917561185,0.0,0.17999999999999972,0.3019271948608137
0.1547215012976642,0.5813653928724775,0.0,0.17999999999999972,0.24625267665952894
0.15532042323817125,0.5813653928724775,0.0,0.20000000000000107,0.23126338329764456
0.15532042323817125,0.5813653928724775,0.0,0.20000000000000107,0.26980728051391867
0.1547215012976642,0.5813653928724775,0.0,0.20000000000000107,0.19914346895074947
0.15532042323817125,0.5813653928724775,0.0,0.17999999999999972,0.2483940042826553
0.15591934517867828,0.5805066552168312,0.0,0.22000000000000064,0.2762312633832977
0.15711718905969246,0.579647917561185,0.0,0.17999999999999972,0.23982869379014993
0.1577161110001996,0.579647917561185,0.0,0.22000000000000064,0.19700214132762311
0.15711718905969246,0.5805066552168312,0.0,0.17999999999999972,0.30406852248394006
0.15831503294070665,0.579647917561185,0.0,0.17999999999999972,0.22483940042826556
0.1577161110001996,0.5822241305281236,0.0,0.22000000000000064,0.23554603854389722
0.1577161110001996,0.5822241305281236,0.0,0.22000000000000064,0.2633832976445396
0.15711718905969246,0.5832259911263775,0.0,0.20000000000000107,0.2997858672376874
0.15651826711918543,0.5832259911263775,0.0,0.20000000000000107,0.2890792291220557
0.15711718905969246,0.5832259911263775,0.0,0.22000000000000064,0.2633832976445396
0.15711718905969246,0.5822241305281236,0.0,0.17999999999999972,0.278372591006424
0.15651826711918543,0.5832259911263775,0.0,0.17999999999999972,0.2483940042826553
0.1577161110001996,0.5832259911263775,0.0,0.20000000000000107,0.17987152034261245
0.15591934517867828,0.5813653928724775,0.0,0.17999999999999972,0.25267665952890794
0.15532042323817125,0.5822241305281236,0.0,0.20000000000000107,0.3169164882226981
0.1547215012976642,0.5822241305281236,0.0,0.17999999999999972,0.22698072805139186
0.15532042323817125,0.5840847287820238,0.0,0.22000000000000064,0.30406852248394006
0.15412257935715706,0.5840847287820238,0.0,0.22000000000000064,0.2291220556745182
0.15412257935715706,0.5859453270359238,0.0,0.20000000000000107,0.28051391862955033
0.1547215012976642,0.58680406469157,0.0,0.17999999999999972,0.2098501070663812
0.1547215012976642,0.58680406469157,0.0,0.17999999999999972,0.24411134903640258
0.15352365741664992,0.58680406469157,0.0,0.22000000000000064,0.2505353319057816
0.1547215012976642,0.5859453270359238,0.0,0.20000000000000107,0.26552462526766596
0.1547215012976642,0.58680406469157,0.0,0.20000000000000107,0.25267665952890794
0.15532042323817125,0.58680406469157,0.0,0.2400000000000002,0.23340471092077092
0.15591934517867828,0.5859453270359238,0.0,0.22000000000000064,0.25267665952890794
0.15711718905969246,0.58680406469157,0.0,0.17999999999999972,0.2569593147751606
0.1577161110001996,0.5859453270359238,0.0,0.20000000000000107,0.24197002141327623
0.1577161110001996,0.5840847287820238,0.0,0.20000000000000107,0.24411134903640258
0.1577161110001996,0.5840847287820238,0.0,0.20000000000000107,0.28051391862955033
0.15651826711918543,0.5840847287820238,0.0,0.20000000000000107,0.23768736616702357
0.15651826711918543,0.58494346643767,0.0,0.17999999999999972,0.3490364025695932
0.15711718905969246,0.58494346643767,0.0,0.20000000000000107,0.278372591006424
0.15532042323817125,0.58494346643767,0.0,0.17999999999999972,0.22483940042826556
0.1547215012976642,0.5859453270359238,0.0,0.17999999999999972,0.2633832976445396
0.15412257935715706,0.5859453270359238,0.0,0.17999999999999972,0.2676659528907923
0.1547215012976642,0.5859453270359238,0.0,0.17999999999999972,0.23768736616702357
0.15532042323817125,0.5840847287820238,0.0,0.20000000000000107,0.25267665952890794
0.1547215012976642,0.5840847287820238,0.0,0.17999999999999972,0.20556745182012848
0.15532042323817125,0.58494346643767,0.0,0.17999999999999972,0.2955032119914347
0.15272509482930724,0.5885215400028625,0.0,0.17999999999999972,0.29336188436830835
0.15352365741664992,0.5885215400028625,0.0,0.17999999999999972,0.26552462526766596
0.15412257935715706,0.58680406469157,0.0,0.17999999999999972,0.25910064239828695
0.15352365741664992,0.58494346643767,0.0,0.17999999999999972,0.24197002141327623
0.1521261728888001,0.58494346643767,0.0,0.17999999999999972,0.28051391862955033
0.15272509482930724,0.5840847287820238,0.0,0.17999999999999972,0.22055674518201285
0.15272509482930724,0.58494346643767,0.0,0.17999999999999972,0.20342612419700218
0.15152725094829306,0.5840847287820238,0.0,0.17999999999999972,0.2612419700214133
0.1509283290077859,0.5832259911263775,0.0,0.17999999999999972,0.278372591006424
0.1509283290077859,0.58494346643767,0.0,0.22000000000000064,0.31049250535331907
0.15032940706727888,0.58680406469157,0.0,0.17999999999999972,0.18629550321199145
0.15032940706727888,0.5912408759124087,0.0,0.17999999999999972,0.21413276231263384
0.1491315631862647,0.593960211821955,0.0,0.17999999999999972,0.26980728051391867
0.14773407865841476,0.5965364247888936,0.0,0.22000000000000064,0.24625267665952894
0.14713515671790772,0.5975382853871475,0.0,0.17999999999999972,0.2740899357601713
0.14713515671790772,0.59925576069844,0.0,0.17999999999999972,0.28051391862955033
0.1465362347774007,0.6028338342636325,0.0,0.17999999999999972,0.25267665952890794
0.14593731283689354,0.6028338342636325,0.0,0.17999999999999972,0.22483940042826556
0.1453383908963864,0.6028338342636325,0.0,0.22000000000000064,0.21199143468950749
0.14473946895587936,0.6046944325175325,0.0,0.22000000000000064,0.2740899357601713
0.14593731283689354,0.6046944325175325,0.0,0.20000000000000107,0.25910064239828695
0.14593731283689354,0.6055531701731788,0.0,0.17999999999999972,0.2098501070663812
0.1465362347774007,0.6055531701731788,0.0,0.17999999999999972,0.2226980728051392
0.14593731283689354,0.6046944325175325,0.0,0.22000000000000064,0.25910064239828695
0.14593731283689354,0.6036925719192786,0.0,0.22000000000000064,0.2569593147751606
0.1465362347774007,0.6002576212966939,0.0,0.17999999999999972,0.26552462526766596
0.14713515671790772,0.59925576069844,0.0,0.22000000000000064,0.28479657387580304
0.14713515671790772,0.6002576212966939,0.0,0.20000000000000107,0.25267665952890794
0.1465362347774007,0.6002576212966939,0.0,0.17999999999999972,0.2548179871520343
0.1465362347774007,0.6002576212966939,0.0,0.20000000000000107,0.2548179871520343
0.1453383908963864,0.6002576212966939,0.0,0.20000000000000107,0.2483940042826553
0.14414054701537232,0.6036925719192786,0.0,0.20000000000000107,0.20556745182012848
0.1427430624875224,0.6036925719192786,0.0,0.17999999999999972,0.21413276231263384
0.14354162507486518,0.606411907828825,0.0,0.22000000000000064,0.26552462526766596
0.14414054701537232,0.606411907828825,0.0,0.17999999999999972,0.23126338329764456
0.14473946895587936,0.606411907828825,0.0,0.20000000000000107,0.2226980728051392
0.1453383908963864,0.6028338342636325,0.0,0.20000000000000107,0.24625267665952894
0.1453383908963864,0.6002576212966939,0.0,0.17999999999999972,0.20556745182012848
0.1465362347774007,0.59925576069844,0.0,0.17999999999999972,0.27194860813704497
0.14593731283689354,0.5975382853871475,0.0,0.17999999999999972,0.27194860813704497
0.1453383908963864,0.59925576069844,0.0,0.22000000000000064,0.22055674518201285
0.1453383908963864,0.6011163589523401,0.0,0.20000000000000107,0.24411134903640258
0.14414054701537232,0.6019750966079862,0.0,0.17999999999999972,0.2997858672376874
0.14473946895587936,0.6046944325175325,0.0,0.20000000000000107,0.16488222698072807
0.14473946895587936,0.6055531701731788,0.0,0.20000000000000107,0.24411134903640258
0.14414054701537232,0.606411907828825,0.0,0.17999999999999972,0.23126338329764456
0.14414054701537232,0.6074137684270788,0.0,0.17999999999999972,0.29122055674518205
0.14414054701537232,0.608272506082725,0.0,0.17999999999999972,0.2505353319057816
0.14354162507486518,0.6091312437383712,0.0,0.22000000000000064,0.20342612419700218
0.1427430624875224,0.6046944325175325,0.0,0.22000000000000064,0.25267665952890794
0.14414054701537232,0.6019750966079862,0.0,0.22000000000000064,0.2740899357601713
0.14473946895587936,0.6011163589523401,0.0,0.20000000000000107,0.22055674518201285
0.14414054701537232,0.6046944325175325,0.0,0.17999999999999972,0.24197002141327623
0.14473946895587936,0.606411907828825,0.0,0.17999999999999972,0.3019271948608137
0.14473946895587936,0.6074137684270788,0.0,0.22000000000000064,0.2826552462526767
0.14473946895587936,0.608272506082725,0.0,0.22000000000000064,0.23768736616702357
0.14414054701537232,0.6074137684270788,0.0,0.22000000000000064,0.26980728051391867
0.14414054701537232,0.608272506082725,0.0,0.17999999999999972,0.2955032119914347
